anchor_id,smiles,mw,clogp
ANCHOR_042315,COc1c(C)ccc(C)c1[C@H]1CCNC1,205.301,2.3889
ANCHOR_042316,COc1c(C)ccc(C)c1[C@H]1CNCCN1C,234.343,1.8881
ANCHOR_042317,COc1c(C)ccc2[nH]ncc12,162.192,1.8799
ANCHOR_042318,COc1c(C)cccc1C(=O)[C@H]1CCCN1,219.284,1.9383
ANCHOR_042319,COc1c(C)cccc1C1(CN)CCOCC1,235.327,2.0105
ANCHOR_042320,COc1c(C)cccc1C1=NCC(=N)N1C,217.272,1.6729
ANCHOR_042321,COc1c(C)cccc1C[C@@H]1CCC[C@H]1N,219.328,2.6735
ANCHOR_042322,COc1c(C)cccc1C[C@H]1CCCCN1,219.328,2.6882
ANCHOR_042323,COc1c(C)cccc1N1CCNCC1,206.289,1.4132
ANCHOR_042324,COc1c(C)cccc1OC1CC1,178.231,2.5448
ANCHOR_042325,COc1c(C)cccc1[C@@H](C)C(=O)O,194.23,2.1917
ANCHOR_042326,COc1c(C)cccc1[C@@H]1CCCN1,191.274,2.4281
ANCHOR_042327,COc1c(C)cccc1[C@@H]1CN[C@@H](C)C1,205.301,2.469
ANCHOR_042328,COc1c(C)cccc1[C@@H]1CN[C@H](C2CC2)C1,231.339,2.8591
ANCHOR_042329,COc1c(C)cccc1[C@@H]1NC(=O)CC[C@H]1N,234.299,1.282
ANCHOR_042330,COc1c(C)cccc1[C@@H]1NCC[C@H]1O,207.273,1.3989
ANCHOR_042331,COc1c(C)cccc1[C@@H]1[C@@H](C)[C@@H]1C(=O)O,220.268,2.4377
ANCHOR_042332,COc1c(C)cccc1[C@@H]1[C@H](C(=O)O)C1(C)C,234.295,2.8278
ANCHOR_042333,COc1c(C)cccc1[C@@]1(C(=O)O)CC1(C)C,234.295,2.7559
ANCHOR_042334,COc1c(C)cccc1[C@H]1CNCCN1C,220.316,1.5797
ANCHOR_042335,COc1c(C)cccc1[C@H]1COCCCN1,221.3,2.0546
ANCHOR_042336,COc1c(C)cccc1[C@H]1NCC[C@H]1O,207.273,1.3989
ANCHOR_042337,COc1c(C)cccc1[C@H]1[C@H](C)[C@@H]1C(=O)O,220.268,2.4377
ANCHOR_042338,COc1c(C)cccc1[C@H]1[C@H](CN)C1(C)C,219.328,2.7019
ANCHOR_042339,COc1c(C)cccc1[C@H]1[C@H](N)CCN1C,220.316,1.7075
ANCHOR_042340,COc1c(C)cccc1[C@](C)(O)C(C)(C)N,223.316,1.9484
ANCHOR_042341,COc1c(C)cnc(CN(C)C)c1C,194.278,1.7686
ANCHOR_042342,COc1c(C)cncc1OC1CC1,179.219,1.9398
ANCHOR_042343,COc1c(C)n(C)ccc1=O,153.181,0.7023
ANCHOR_042344,COc1c(C)nc2c(c1C)CCNC2,192.262,1.3527
ANCHOR_042345,COc1c(C)nc2ccccc2c1C(=O)O,217.224,2.25
ANCHOR_042346,COc1c(C)nc[nH]c1=O,140.142,0.0869
ANCHOR_042347,COc1c(C2(CN)CC2)ccc2sccc12,233.336,2.9002
ANCHOR_042348,COc1c(C2(N)CCC2)ccc2[nH]ccc12,216.284,2.5144
ANCHOR_042349,COc1c(CC#N)ccc2ccccc12,197.237,2.9145
ANCHOR_042350,COc1c(CC#N)cccc1C(F)(F)F,215.174,2.7801
ANCHOR_042351,COc1c(CC(=O)O)ccc2[nH]cc(C)c12,219.24,2.112
ANCHOR_042352,COc1c(CC(=O)O)ccc2ccsc12,222.265,2.537
ANCHOR_042353,COc1c(CC(=O)O)oc2ccccc12,206.197,2.0685
ANCHOR_042354,COc1c(CC(N)=O)cc(C)cc1C(C)(C)C,235.327,2.3289
ANCHOR_042355,COc1c(CCN)ccc(C)c1Cl,199.681,2.1582
ANCHOR_042356,COc1c(CCN)ccc2c(C)coc12,205.257,2.251
ANCHOR_042357,COc1c(CCN)ccc2c1CCO2,193.246,1.1313
ANCHOR_042358,COc1c(CN)cc2c(C)coc2c1C,205.257,2.5169
ANCHOR_042359,COc1c(CN)ccc(C)c1Br,230.105,2.2248
ANCHOR_042360,COc1c(CN)ccc2c(C)c(C)oc12,205.257,2.5169
ANCHOR_042361,COc1c(CN)ccc2c(C)csc12,207.298,2.677
ANCHOR_042362,COc1c(CN)ccc2ccccc12,187.242,2.3071
ANCHOR_042363,COc1c(CN)ccc2occc12,177.203,1.9001
ANCHOR_042364,COc1c(CN)ccnc1C,152.197,0.8573
ANCHOR_042365,COc1c(CN)sc2ccccc12,193.271,2.3686
ANCHOR_042366,COc1c(C[C@@H](C)N)cc(C)c2[nH]ccc12,218.3,2.3746
ANCHOR_042367,COc1c(C[C@@H](C)N)ccc2sccc12,221.325,2.7996
ANCHOR_042368,COc1c(C[C@H](C)N)c(C)c(C)c2occc12,233.311,2.9479
ANCHOR_042369,COc1c(C[C@H](C)N)ccc(C)c1Cl,213.708,2.5467
ANCHOR_042370,COc1c(C[C@H]2CCCN2)ccc(C)c1Cl,239.746,2.9515
ANCHOR_042371,COc1c(Cl)cc(C(C)C)cc1C(N)=O,227.691,2.5709
ANCHOR_042372,COc1c(Cl)cc(C)cc1C(=O)CN,213.664,1.7984
ANCHOR_042373,COc1c(Cl)cc(C)cc1C1(N)CC1,211.692,2.6048
ANCHOR_042374,COc1c(Cl)cc(C)cc1[C@H]1COCCN1,241.718,2.3179
ANCHOR_042375,COc1c(Cl)cc(CC(=O)O)cc1Cl,235.066,2.6291
ANCHOR_042376,COc1c(Cl)cc(CCO)cc1Cl,221.083,2.5368
ANCHOR_042377,COc1c(Cl)cc(Cl)cc1C#N,202.04,2.8737
ANCHOR_042378,COc1c(Cl)cc(Cl)cc1[C@@H]1CNCO1,248.109,2.6204
ANCHOR_042379,COc1c(Cl)cc(Cl)cc1[C@H](N)CO,236.098,1.9941
ANCHOR_042380,COc1c(Cl)cc(N)cc1Cl,192.045,2.5842
ANCHOR_042381,COc1c(Cl)cc(O)c(Cl)c1C(=O)O,237.038,2.4058
ANCHOR_042382,COc1c(Cl)cc2[nH]cc3c2c1[C@H](N)CC3,236.702,2.7759
ANCHOR_042383,COc1c(Cl)ccc(C(=O)O)c1F,204.584,2.1859
ANCHOR_042384,COc1c(Cl)ccc(C(=O)O)c1N,201.609,1.629
ANCHOR_042385,COc1c(Cl)ccc(CN)c1N,186.642,1.3895
ANCHOR_042386,COc1c(Cl)ccc2c1[C@@H](C)NCC2,211.692,2.5553
ANCHOR_042387,COc1c(Cl)ccc2c1[C@H](CO)NCC2,227.691,1.5277
ANCHOR_042388,COc1c(Cl)ccc2ncc(=O)[nH]c12,210.62,1.5851
ANCHOR_042389,COc1c(Cl)cccc1C(=O)CN,199.637,1.49
ANCHOR_042390,COc1c(Cl)cccc1C(C)=O,184.622,2.5512
ANCHOR_042391,COc1c(Cl)cccc1[C@@H](C)CN,199.681,2.4108
ANCHOR_042392,COc1c(Cl)cccc1[C@H](C)N,185.654,2.3683
ANCHOR_042393,COc1c(Cl)cccc1[C@H](O)CN,201.653,1.3407
ANCHOR_042394,COc1c(Cl)cccc1[C@H]1CCNC1,211.692,2.4255
ANCHOR_042395,COc1c(Cl)ccnc1C(F)(F)F,211.57,2.7624
ANCHOR_042396,COc1c(Cl)cncc1Br,222.469,2.5061
ANCHOR_042397,COc1c(Cl)ncnc1Cl,179.006,1.792
ANCHOR_042398,COc1c(F)c(C)c(F)c(C(N)=O)c1F,219.162,1.5198
ANCHOR_042399,COc1c(F)c(F)c(C(N)=O)c(F)c1F,223.125,1.3505
ANCHOR_042400,COc1c(F)c(F)cc([C@H](N)CN)c1F,220.194,1.071
ANCHOR_042401,COc1c(F)cc(Br)cc1CN,234.068,2.0555
ANCHOR_042402,COc1c(F)cc(C#N)cc1Cl,185.585,2.3594
ANCHOR_042403,COc1c(F)cc(C)cc1Br,219.053,2.9052
ANCHOR_042404,COc1c(F)cc(CC#N)c(F)c1OC,213.183,2.0481
ANCHOR_042405,COc1c(F)cc(CC#N)cc1Cl,199.612,2.5538
ANCHOR_042406,COc1c(F)cc(CN)cc1F,173.162,1.4321
ANCHOR_042407,COc1c(F)cc(CO)cc1Cl,190.601,1.98
ANCHOR_042408,COc1c(F)cc(F)cc1Br,223.016,2.7359
ANCHOR_042409,COc1c(F)cc(F)cc1[C@@H](N)CN,202.204,0.9319
ANCHOR_042410,COc1c(F)cc(NC(=O)C2CCC2)cc1F,241.237,2.712
ANCHOR_042411,COc1c(F)cc(NC(=O)[C@@H]2C[C@H]2C)cc1F,241.237,2.5679
ANCHOR_042412,COc1c(F)cc(O)cc1Cl,176.574,2.1933
ANCHOR_042413,COc1c(F)cc(S(N)(=O)=O)cc1F,223.2,0.6208
ANCHOR_042414,COc1c(F)cc([C@@H](C)N)cc1F,187.189,1.9931
ANCHOR_042415,COc1c(F)cc([C@@H](N)CN)cc1F,202.204,0.9319
ANCHOR_042416,COc1c(F)cc([C@H](C)N)cc1F,187.189,1.9931
ANCHOR_042417,COc1c(F)cc([C@H](N)CN)cc1Cl,218.659,1.4462
ANCHOR_042418,COc1c(F)cc([C@H](N)CN)cc1F,202.204,0.9319
ANCHOR_042419,COc1c(F)cc2[nH]ccc2c1F,183.157,2.4547
ANCHOR_042420,COc1c(F)ccc(C(=N)N)c1F,186.161,1.2575
ANCHOR_042421,COc1c(F)ccc(C(=O)O)c1F,188.129,1.6716
ANCHOR_042422,COc1c(F)ccc(C(N)=O)c1C,183.182,1.2416
ANCHOR_042423,COc1c(F)ccc(F)c1C(N)=O,187.145,1.0723
ANCHOR_042424,COc1c(F)ccc(F)c1CCN,187.189,1.4746
ANCHOR_042425,COc1c(F)ccc(F)c1O,160.119,1.679
ANCHOR_042426,COc1c(F)ccc(F)c1[C@@H](C)N,187.189,1.9931
ANCHOR_042427,COc1c(F)ccc(O)c1F,160.119,1.679
ANCHOR_042428,COc1c(F)ccc2c1CCN(C)[C@@H]2CN,224.279,1.322
ANCHOR_042429,COc1c(F)ccc2c1CCN[C@@H]2C,195.237,2.041
ANCHOR_042430,COc1c(F)ccc2c1CCN[C@@H]2C(C)(C)O,239.29,1.792
ANCHOR_042431,COc1c(F)ccc2c1CCN[C@@H]2C(C)C,223.291,2.6771
ANCHOR_042432,COc1c(F)ccc2c1CCN[C@@H]2CC1CC1,235.302,2.8212
ANCHOR_042433,COc1c(F)ccc2c1CCN[C@@H]2CO,211.236,1.0134
ANCHOR_042434,COc1c(F)ccc2c1CCN[C@@H]2c1ccco1,247.269,2.6624
ANCHOR_042435,COc1c(F)ccc2c1CCN[C@@H]2c1cnc[nH]1,247.273,1.7925
ANCHOR_042436,COc1c(F)ccc2c1CCN[C@H]2C(C)(C)O,239.29,1.792
ANCHOR_042437,COc1c(F)ccc2c1CCN[C@H]2C1CC(=O)C1,249.285,2.0002
ANCHOR_042438,COc1c(F)ccc2c1CCN[C@H]2c1ccn[nH]1,247.273,1.7925
ANCHOR_042439,COc1c(F)ccc2c1SC(=O)C2,198.218,2.0091
ANCHOR_042440,COc1c(F)ccc2c1[C@@H](C(C)C)NCC2,223.291,2.6771
ANCHOR_042441,COc1c(F)ccc2c1[C@@H](CC1CC1)NCC2,235.302,2.8212
ANCHOR_042442,COc1c(F)ccc2c1[C@@H](CO)NCC2,211.236,1.0134
ANCHOR_042443,COc1c(F)ccc2c1[C@H](C(=O)O)NCC2,225.219,1.1057
ANCHOR_042444,COc1c(F)ccc2c1[C@H](C)NCC2,195.237,2.041
ANCHOR_042445,COc1c(F)ccc2c1[C@H](C1CCC1)NCC2,235.302,2.8212
ANCHOR_042446,COc1c(F)ccc2c1[C@H](C=C(C)C)NCC2,235.302,2.9873
ANCHOR_042447,COc1c(F)ccc2c1[C@H](c1ccn[nH]1)NCC2,247.273,1.7925
ANCHOR_042448,COc1c(F)ccc2ccnc(CN)c12,206.22,1.8412
ANCHOR_042449,COc1c(F)cccc1-c1cc(Cl)ncn1,238.649,2.9447
ANCHOR_042450,COc1c(F)cccc1-c1nc(C(=O)O)c(C)[nH]1,250.229,2.231
ANCHOR_042451,COc1c(F)cccc1-c1nc(C(=O)O)c[nH]1,236.202,1.9226
ANCHOR_042452,COc1c(F)cccc1C(C)=O,168.167,2.0369
ANCHOR_042453,COc1c(F)cccc1C/C(N)=C/O,197.209,1.7349
ANCHOR_042454,COc1c(F)cccc1CCC#N,179.194,2.2905
ANCHOR_042455,COc1c(F)cccc1CN1CCNCC1,224.279,1.2395
ANCHOR_042456,COc1c(F)cccc1CNC(C)(C)C,211.28,2.7224
ANCHOR_042457,COc1c(F)cccc1CO,156.156,1.3266
ANCHOR_042458,COc1c(F)cccc1C[C@@H]1CCC[C@@H]1N,223.291,2.5042
ANCHOR_042459,COc1c(F)cccc1C[C@@H]1CCC[C@H]1N,223.291,2.5042
ANCHOR_042460,COc1c(F)cccc1C[C@@H]1CCNC1,209.264,1.9863
ANCHOR_042461,COc1c(F)cccc1C[C@H]1CCC[C@@H]1N,223.291,2.5042
ANCHOR_042462,COc1c(F)cccc1C[C@H]1CCNC1,209.264,1.9863
ANCHOR_042463,COc1c(F)cccc1F,144.12,1.9734
ANCHOR_042464,COc1c(F)cccc1N1C[C@@H](C)NC[C@H]1C,238.306,2.0209
ANCHOR_042465,COc1c(F)cccc1[C@@H](N)C(F)(F)F,223.169,2.3964
ANCHOR_042466,COc1c(F)cccc1[C@@H](N)CN,184.214,0.7928
ANCHOR_042467,COc1c(F)cccc1[C@@H](O)C1(N)CCCC1,239.29,2.1392
ANCHOR_042468,COc1c(F)cccc1[C@@H](O)[C@H](C)N,199.225,1.2149
ANCHOR_042469,COc1c(F)cccc1[C@@H](O)[C@H]1CCCN1,225.263,1.6197
ANCHOR_042470,COc1c(F)cccc1[C@@H]1CCNC1,195.237,1.9112
ANCHOR_042471,COc1c(F)cccc1[C@@H]1CCN[C@H](C)C1,223.291,2.6898
ANCHOR_042472,COc1c(F)cccc1[C@@H]1CNCCN1C,224.279,1.4104
ANCHOR_042473,COc1c(F)cccc1[C@@H]1C[C@H](C)CN1,209.264,2.5048
ANCHOR_042474,COc1c(F)cccc1[C@@H]1NCCC1(C)C,223.291,2.8949
ANCHOR_042475,COc1c(F)cccc1[C@@H]1[C@@H](C(=O)O)C1(C)C,238.258,2.6585
ANCHOR_042476,COc1c(F)cccc1[C@@]1(C)CCCN1,209.264,2.4329
ANCHOR_042477,COc1c(F)cccc1[C@@]1(CN)C[C@@H]1C,209.264,2.0706
ANCHOR_042478,COc1c(F)cccc1[C@@]1(CN)C[C@H]1C,209.264,2.0706
ANCHOR_042479,COc1c(F)cccc1[C@H](N)C(F)(F)F,223.169,2.3964
ANCHOR_042480,COc1c(F)cccc1[C@H](O)[C@@H]1CCCN1,225.263,1.6197
ANCHOR_042481,COc1c(F)cccc1[C@H]1CNC(=O)[C@@H]1N,224.235,0.375
ANCHOR_042482,COc1c(F)cccc1[C@H]1CNCCC1(C)C,237.318,2.9374
ANCHOR_042483,COc1c(F)cccc1[C@H]1[C@H](C(=O)O)C1(C)C,238.258,2.6585
ANCHOR_042484,COc1c(F)cccc1[C@H]1[C@H](CN)C1(C)C,223.291,2.5326
ANCHOR_042485,COc1c(F)cccc1[C@](C)(O)C(C)(C)N,227.279,1.7791
ANCHOR_042486,COc1c(F)cnc2cc[nH]c12,166.155,1.7106
ANCHOR_042487,COc1c(N(C)C)cc(Cl)c(C)c1N,214.696,2.3052
ANCHOR_042488,COc1c(N)c2ccccc2[nH]c1=O,190.202,1.1189
ANCHOR_042489,COc1c(N)cc(-c2ccccc2)cc1C(N)=O,242.278,2.0433
ANCHOR_042490,COc1c(N)cc(C(=O)O)cc1Cl,201.609,1.629
ANCHOR_042491,COc1c(N)cc(C(C)(C)C)cc1C(=O)O,223.272,2.2731
ANCHOR_042492,COc1c(N)cc(C(C)C)cc1C(=O)O,209.245,2.099
ANCHOR_042493,COc1c(N)cc(C)c2[nH]c(C(=O)O)cc12,220.228,1.7653
ANCHOR_042494,COc1c(N)cc(C)c2[nH]cc(C3CC3)c12,216.284,2.9445
ANCHOR_042495,COc1c(N)cc(C)cc1Br,216.078,2.3483
ANCHOR_042496,COc1c(N)cc(C)cc1CN,166.224,1.0445
ANCHOR_042497,COc1c(N)cc(F)c(OC)c1F,189.161,1.5642
ANCHOR_042498,COc1c(N)ccc(F)c1Br,220.041,2.179
ANCHOR_042499,COc1c(N)ccc2[nH]c3c(c12)CNC3,203.245,1.3619
ANCHOR_042500,COc1c(N)ccc2[nH]cc(C)c12,176.219,2.0671
ANCHOR_042501,COc1c(N)cccc1C#N,148.165,1.1491
ANCHOR_042502,COc1c(N)n[nH]c1C,127.147,0.3089
ANCHOR_042503,COc1c(O)cc(F)cc1F,160.119,1.679
ANCHOR_042504,COc1c(O)cc([C@H]2CCCN2)c2c1CCC2,233.311,2.314
ANCHOR_042505,COc1c(O)ccc(Br)c1OC,233.061,2.1719
ANCHOR_042506,COc1c(O)ccc(F)c1F,160.119,1.679
ANCHOR_042507,COc1c(O)ccc2c1[C@@H](C1CC=CC1)NCC2,245.322,2.5538
ANCHOR_042508,COc1c(O)ccc2c1[C@@H](C1CCCC1)NCC2,247.338,2.7778
ANCHOR_042509,COc1c(O)ccc2c1[C@@H]([C@H]1CC1(C)C)NCC2,247.338,2.6337
ANCHOR_042510,COc1c(O)ccc2c1[C@H](C=C(C)C)NCC2,233.311,2.5538
ANCHOR_042511,COc1c(O)ccc2c1[C@H](CC(C)C)NCC2,235.327,2.6337
ANCHOR_042512,COc1c(O)ccc2c1[C@H](c1ccc[nH]1)NCC2,244.294,1.964
ANCHOR_042513,COc1c(O)cccc1C(N)=O,167.164,0.4997
ANCHOR_042514,COc1c(O)cccc1Cl,158.584,2.0542
ANCHOR_042515,COc1c(O)cccc1N(C)C,167.208,1.4668
ANCHOR_042516,COc1c(O)ccnc1Br,204.023,1.5583
ANCHOR_042517,COc1c(O)n[nH]c1C,128.131,0.4323
ANCHOR_042518,COc1c(OC(C)C)ccc2c1[C@@H](C)NCC2,235.327,2.6891
ANCHOR_042519,COc1c(OC(F)F)ccc2c1[C@H](C)NCC2,243.253,2.5033
ANCHOR_042520,COc1c(OC2CC2)ccnc1C,179.219,1.9398
ANCHOR_042521,COc1c([C@@H](C)C(=O)O)ccc2[nH]cc(C)c12,233.267,2.673
ANCHOR_042522,COc1c([C@@H](C)CN)ccc2sccc12,221.325,2.9721
ANCHOR_042523,COc1c([C@@H](C)N)cc(C)c(C)c1Cl,213.708,2.9851
ANCHOR_042524,COc1c([C@@H](C)N)ccc2[nH]ccc12,190.246,2.1962
ANCHOR_042525,COc1c([C@@H](N)CO)ccc(C)c1Cl,215.68,1.6491
ANCHOR_042526,COc1c([C@@H](N)CO)ccc2[nH]c(C)cc12,220.272,1.477
ANCHOR_042527,COc1c([C@@H](O)CO)cc(C)cc1C(C)(C)C,238.327,2.3268
ANCHOR_042528,COc1c([C@@H](O)[C@H](C)N)ccc(C)c1Cl,229.707,2.0376
ANCHOR_042529,COc1c([C@@H]2CNCCO2)ccc(C)c1Cl,241.718,2.3179
ANCHOR_042530,COc1c([C@H](C)C(=O)O)ccc2c1ccn2C,233.267,2.375
ANCHOR_042531,COc1c([C@H](N)CO)ccc2[nH]c(C)cc12,220.272,1.477
ANCHOR_042532,COc1c([C@H](O)CN)ccc(C)c1Cl,215.68,1.6491
ANCHOR_042533,COc1c([C@H](O)[C@H](C)N)cc(C)c(C)c1Cl,243.734,2.346
ANCHOR_042534,COc1c([C@H](O)[C@H](C)N)ccc2[nH]cc(C)c12,234.299,1.8655
ANCHOR_042535,COc1c([C@H]2CCCN2)cc(O)c2c1CCC2,233.311,2.314
ANCHOR_042536,COc1c2c(nc3ccccc13)CC[C@@H](CN)C2,242.322,2.307
ANCHOR_042537,COc1c2c(nc3ccccc13)CC[C@H](CN)C2,242.322,2.307
ANCHOR_042538,COc1c[nH]c(=O)c2[nH]ccc12,164.164,0.8648
ANCHOR_042539,COc1c[nH]c(Br)c1,176.013,1.7858
ANCHOR_042540,COc1c[nH]c(CC(=O)O)cc1=O,183.163,0.0106
ANCHOR_042541,COc1c[nH]c(CN2CCC(C)CC2)cc1=O,236.315,1.6154
ANCHOR_042542,COc1c[nH]c(Cl)cc1=O,159.572,1.0369
ANCHOR_042543,COc1c[nH]c2ccccc12,147.177,2.1765
ANCHOR_042544,COc1c[nH]c2cccnc12,148.165,1.5715
ANCHOR_042545,COc1c[nH]cc(C(=O)Nc2ccccc2)c1=O,244.25,1.6358
ANCHOR_042546,COc1cc(-c2[nH]nc(C)c2C)ccc1N,217.272,2.2843
ANCHOR_042547,COc1cc(-c2ccc(Cl)cc2)[nH]n1,208.648,2.7387
ANCHOR_042548,COc1cc(-c2ccc(O)c(F)c2)ccc1O,234.226,2.9125
ANCHOR_042549,COc1cc(-c2ccc(O)cc2)ccc1C(=O)O,244.246,2.766
ANCHOR_042550,COc1cc(-c2ccc(O)cc2)ccc1O,216.236,2.7734
ANCHOR_042551,COc1cc(-c2cccc(C(=O)O)c2)ccc1O,244.246,2.766
ANCHOR_042552,COc1cc(-c2cccc(C(=O)O)n2)ccc1F,247.225,2.5945
ANCHOR_042553,COc1cc(-c2cccc(O)c2)ccc1O,216.236,2.7734
ANCHOR_042554,COc1cc(-c2ccccc2)ccc1N,199.253,2.9444
ANCHOR_042555,COc1cc(-c2ccccc2)ccn1,185.226,2.7572
ANCHOR_042556,COc1cc(-c2cccnc2C(=O)O)ccc1F,247.225,2.5945
ANCHOR_042557,COc1cc(-c2ccnc(C(=O)O)c2)ccc1F,247.225,2.5945
ANCHOR_042558,COc1cc(-c2nc(C#N)c(C)[nH]2)ccc1F,231.23,2.4045
ANCHOR_042559,COc1cc(-c2nc(CC#N)c[nH]2)ccc1F,231.23,2.2905
ANCHOR_042560,COc1cc(-c2ncccc2C(=O)O)ccc1F,247.225,2.5945
ANCHOR_042561,COc1cc(-c2ncccc2O)ccc1F,219.215,2.6019
ANCHOR_042562,COc1cc(/C=C/CN)ccc1O,179.219,1.3727
ANCHOR_042563,COc1cc(/C=C/[C@@H](C)N)ccc1F,195.237,2.1947
ANCHOR_042564,COc1cc(/C=C/[C@@H](C)N)ccc1O,193.246,1.7612
ANCHOR_042565,COc1cc(/C=C\c2ccccn2)ccc1O,227.263,2.9662
ANCHOR_042566,COc1cc(=O)[nH]c(=O)[nH]1,142.114,-0.9282
ANCHOR_042567,COc1cc(=O)[nH]c(C(C)(C)C)n1,182.223,1.076
ANCHOR_042568,COc1cc(=O)[nH]c(C)n1,140.142,0.0869
ANCHOR_042569,COc1cc(=O)[nH]c2ccc(F)cc12,193.177,1.6758
ANCHOR_042570,COc1cc(=O)[nH]cc1C(=O)O,169.136,0.0817
ANCHOR_042571,COc1cc(=O)cc(CCN)[nH]1,168.196,-0.1153
ANCHOR_042572,COc1cc(=O)cco1,126.111,0.6484
ANCHOR_042573,COc1cc(Br)c(C#N)cc1OC,242.072,2.338
ANCHOR_042574,COc1cc(Br)c(C(=O)O)cn1,232.033,1.5509
ANCHOR_042575,COc1cc(Br)c(CN)cc1OC,246.104,1.925
ANCHOR_042576,COc1cc(Br)c(CO)cc1OC,247.088,1.9586
ANCHOR_042577,COc1cc(Br)c(F)cn1,206.014,1.9918
ANCHOR_042578,COc1cc(Br)c(OC)cc1C,231.089,2.7747
ANCHOR_042579,COc1cc(Br)c2ocnc2c1,228.045,2.5989
ANCHOR_042580,COc1cc(Br)cc(C(=O)O)c1,231.045,2.1559
ANCHOR_042581,COc1cc(Br)cc(C(=O)O)c1N,246.06,1.7381
ANCHOR_042582,COc1cc(Br)cc(C(C)=O)n1,230.061,2.0553
ANCHOR_042583,COc1cc(Br)cc(C)c1C(=O)O,245.072,2.4643
ANCHOR_042584,COc1cc(Br)cc(CC(=O)O)c1,245.072,2.0848
ANCHOR_042585,COc1cc(Br)cc(CCC#N)c1,240.1,2.9139
ANCHOR_042586,COc1cc(Br)cc(CCN)c1,230.105,1.9589
ANCHOR_042587,COc1cc(Br)cc(CO)c1,217.062,1.95
ANCHOR_042588,COc1cc(Br)cc(CO)c1OC,247.088,1.9586
ANCHOR_042589,COc1cc(Br)cc(Cl)n1,222.469,2.5061
ANCHOR_042590,COc1cc(Br)cc(F)c1F,223.016,2.7359
ANCHOR_042591,COc1cc(Br)cc(OC)c1N,232.077,2.0485
ANCHOR_042592,COc1cc(Br)cc(OC)c1OC,247.088,2.4749
ANCHOR_042593,COc1cc(Br)cc2c1CCN2,228.089,2.4257
ANCHOR_042594,COc1cc(Br)ccc1C1(N)CC1,242.116,2.4055
ANCHOR_042595,COc1cc(Br)ccc1CC(=O)O,245.072,2.0848
ANCHOR_042596,COc1cc(Br)ccc1CCN,230.105,1.9589
ANCHOR_042597,COc1cc(Br)ccc1F,205.026,2.5968
ANCHOR_042598,COc1cc(Br)ccc1NC(C)=O,244.088,2.4161
ANCHOR_042599,COc1cc(Br)ccc1[C@@H](O)CN,246.104,1.4498
ANCHOR_042600,COc1cc(Br)ccc1[C@H](O)CN,246.104,1.4498
ANCHOR_042601,COc1cc(Br)cn2cc(C)nc12,241.088,2.4138
ANCHOR_042602,COc1cc(Br)cnc1Cl,222.469,2.5061
ANCHOR_042603,COc1cc(Br)cnc1OC,218.05,1.8613
ANCHOR_042604,COc1cc(Br)cnc1SC,234.118,2.5746
ANCHOR_042605,COc1cc(Br)nc(CC(=O)O)c1,246.06,1.4798
ANCHOR_042606,COc1cc(C#N)c(C)cc1Cl,181.622,2.5287
ANCHOR_042607,COc1cc(C#N)cc(C(=O)O)c1,177.159,1.2651
ANCHOR_042608,COc1cc(C#N)cc(CC(=O)O)c1,191.186,1.194
ANCHOR_042609,COc1cc(C#N)cc(Cl)c1OC,197.621,2.2289
ANCHOR_042610,COc1cc(C#N)ccc1C,147.177,1.8753
ANCHOR_042611,COc1cc(C#N)ccc1OC1CCCC1,217.268,2.8883
ANCHOR_042612,COc1cc(C(=O)N(C)C(C)C)ccc1C,221.3,2.484
ANCHOR_042613,COc1cc(C(=O)N(C)C2CCC2)ccc1C,233.311,2.6281
ANCHOR_042614,COc1cc(C(=O)N2CCCC2)cc(OC)c1C,249.31,2.2482
ANCHOR_042615,COc1cc(C(=O)N2CCCNCC2)ccc1C,248.326,1.4391
ANCHOR_042616,COc1cc(C(=O)N2CCC[C@H](O)C2)ccc1C,249.31,1.6005
ANCHOR_042617,COc1cc(C(=O)N2CCNC(=O)C2)ccc1C,248.282,0.5756
ANCHOR_042618,COc1cc(C(=O)NC2CC2)cc2occc12,231.251,2.3336
ANCHOR_042619,COc1cc(C(=O)N[C@@H]2C[C@H]2N)ccc1C,220.272,0.833
ANCHOR_042620,COc1cc(C(=O)Nc2ccccc2)ccc1N,242.278,2.5297
ANCHOR_042621,COc1cc(C(=O)O)c(Br)cc1C,245.072,2.4643
ANCHOR_042622,COc1cc(C(=O)O)c(Br)cc1F,249.035,2.295
ANCHOR_042623,COc1cc(C(=O)O)c(Br)cn1,232.033,1.5509
ANCHOR_042624,COc1cc(C(=O)O)c(C)cn1,167.164,1.0968
ANCHOR_042625,COc1cc(C(=O)O)c(Cl)cn1,187.582,1.4418
ANCHOR_042626,COc1cc(C(=O)O)c(F)cc1C,184.166,1.8409
ANCHOR_042627,COc1cc(C(=O)O)c(F)cc1N,185.154,1.1147
ANCHOR_042628,COc1cc(C(=O)O)c(F)cn1,171.127,0.9275
ANCHOR_042629,COc1cc(C(=O)O)cc(-c2ccc(O)cc2)c1,244.246,2.766
ANCHOR_042630,COc1cc(C(=O)O)cc(-c2cccc(N)c2)c1,243.262,2.6426
ANCHOR_042631,COc1cc(C(=O)O)cc(=O)[nH]1,169.136,0.0817
ANCHOR_042632,COc1cc(C(=O)O)cc(C2CCC2)n1,207.229,2.0559
